Crossing ID,City,State,Street,County,Railroad,Date/Time,Duration,Reason,Immediate Impacts,Additional Comments,hour,day_of_week,month,is_weekend,Duration_Clean,target_class,target_minutes,crossing_frequency,railroad_frequency
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-28 17:25:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",17,1,4,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-28 08:03:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",8,1,4,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-28 06:19:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",6,1,4,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-28 01:30:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",1,1,4,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-24 09:00:00,1-2 hours,A stationary train,"Pedestrians were observed climbing on, over, or through the train cars",This train is constantly parked during the day and this is a busy road to get to i45. everyday it is parked for multiple hours blocking traffic!,9,4,4,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-23 14:32:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",14,3,4,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-22 17:11:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",17,2,4,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-20 12:50:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars",,12,0,4,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-20 01:02:00,1-2 hours,A stationary train,,,1,0,4,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-19 15:36:00,1-2 hours,A stationary train,,,15,6,4,1,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-19 15:36:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",15,6,4,1,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-18 12:20:00,1-2 hours,A stationary train,,,12,5,4,1,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-18 12:20:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",12,5,4,1,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-15 13:15:00,16-30 minutes,A stationary train,,,13,2,4,0,16-30 minutes,16-30 minutes,23.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-08 12:05:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",12,2,4,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-06 11:30:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",11,0,4,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-01 14:26:00,31-60 minutes,A stationary train,,,14,2,4,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-04-01 14:26:00,31-60 minutes,A stationary train,,,14,2,4,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-31 06:59:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",6,1,3,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-31 06:59:00,1-2 hours,A stationary train,,,6,1,3,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-31 06:59:00,1-2 hours,A stationary train,,,6,1,3,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-31 05:18:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",5,1,3,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-31 05:18:00,31-60 minutes,A stationary train,,,5,1,3,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-31 05:18:00,31-60 minutes,A stationary train,,,5,1,3,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-30 06:14:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",6,0,3,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-30 06:14:00,31-60 minutes,A stationary train,,,6,0,3,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-29 09:40:00,31-60 minutes,A stationary train,,,9,6,3,1,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-29 03:54:00,31-60 minutes,A stationary train,,,3,6,3,1,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-29 03:54:00,31-60 minutes,A stationary train,,,3,6,3,1,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-28 13:58:00,31-60 minutes,A stationary train,,,13,5,3,1,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-28 13:50:00,16-30 minutes,A stationary train,,,13,5,3,1,16-30 minutes,16-30 minutes,23.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-28 00:13:00,31-60 minutes,A stationary train,,,0,5,3,1,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-27 17:30:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",17,4,3,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-27 17:30:00,1-2 hours,A stationary train,,,17,4,3,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-27 17:27:00,1-2 hours,A stationary train,,,17,4,3,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-27 07:15:00,16-30 minutes,A stationary train,,,7,4,3,0,16-30 minutes,16-30 minutes,23.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-27 07:15:00,1-2 hours,No train was present but the lights and/or gates were activated,,Arms down with no train present. Vehicles going around arms. ,7,4,3,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-27 07:15:00,1-2 hours,No train was present but the lights and/or gates were activated,First responders were observed being unable to cross the tracks,Crossing gate arms were down with no train present. Vehicles went around the arms. ,7,4,3,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-26 15:32:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",15,3,3,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-26 15:32:00,31-60 minutes,A stationary train,,,15,3,3,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-26 08:50:00,16-30 minutes,A stationary train,,,8,3,3,0,16-30 minutes,16-30 minutes,23.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-25 15:48:00,16-30 minutes,A stationary train,"Pedestrians were observed climbing on, over, or through the train cars",Traffic congestio ,15,2,3,0,16-30 minutes,16-30 minutes,23.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-25 14:52:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",14,2,3,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-25 13:30:00,1-2 hours,A stationary train,First responders were observed being unable to cross the tracks,,13,2,3,0,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-25 08:40:00,16-30 minutes,A stationary train,,,8,2,3,0,16-30 minutes,16-30 minutes,23.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-23 16:07:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",16,0,3,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-23 13:32:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",13,0,3,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-22 23:46:00,31-60 minutes,A stationary train,,Blocked 10:08-10:46 pm,23,6,3,1,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-22 23:08:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",23,6,3,1,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-22 16:17:00,1-2 hours,A stationary train,,Blocked: 1:57-3:17 pm,16,6,3,1,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-22 14:57:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",14,6,3,1,1-2 hours,1-2 hours,90.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-21 13:52:00,16-30 minutes,A stationary train,,Blocked 12:27-12:51 pm,13,5,3,1,16-30 minutes,16-30 minutes,23.0,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-20 13:50:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike. ",13,4,3,0,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-07 14:10:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",14,5,3,1,31-60 minutes,31-60 minutes,45.5,330,5265
288221A,HOUSTON,TX,Cullen Boulevard,HARRIS,UP,2026-03-06 13:12:00,1-2 hours,A stationary train,"Pedestrians were observed climbing on, over, or through the train cars",Gridlock. Trapped with nowhere to go with a dog in my car and no water to give her. This is extremely dangerous if someone were to be having a medical emergency. Very reckless behavior by the railroad. ,13,4,3,0,1-2 hours,1-2 hours,90.0,330,5265
